NJ	149.0	408.0	332-9891	0.0	0.0	0.0	140.4	94.0	23.87	271.8	92.0	23.1	188.3	108.0	8.47	11.1	611.6	9.0	3.0	58.44	0.09555264879005886	1.0	0	cluster_1
CO	111.0	510.0	377-1479	0.0	1.0	24.0	205.5	114.0	34.94	219.3	99.0	18.64	215.9	95.0	9.72	14.0	654.7	4.0	3.78	67.08	0.10245914159156864	1.0	0	cluster_4
MN	103.0	415.0	386-9141	0.0	0.0	0.0	198.5	112.0	33.75	42.5	90.0	3.61	179.2	124.0	8.06	12.4	432.6	5.0	3.35	48.77	0.11273693943596856	0.0	0	cluster_3
DE	97.0	415.0	390-5267	0.0	1.0	32.0	183.4	94.0	31.18	269.1	120.0	22.87	203.5	38.0	9.16	6.7	662.7	4.0	1.81	65.02	0.09811377697298927	5.0	0	cluster_4
AR	95.0	415.0	328-2982	0.0	0.0	0.0	69.4	79.0	11.8	190.8	109.0	16.22	219.9	102.0	9.9	8.9	489.0	5.0	2.4	40.32	0.08245398773006135	0.0	0	cluster_3
VT	73.0	408.0	417-2035	0.0	0.0	0.0	213.0	95.0	36.21	188.8	104.0	16.05	136.2	89.0	6.13	13.5	551.5	3.0	3.65	62.040000000000006	0.11249320036264733	0.0	0	cluster_5
MI	53.0	510.0	417-3702	0.0	1.0	37.0	167.3	99.0	28.44	194.7	99.0	16.55	236.7	112.0	10.65	12.0	610.7	9.0	3.24	58.88	0.09641395120353692	2.0	0	cluster_4
NH	124.0	415.0	370-5361	0.0	0.0	0.0	254.3	113.0	43.23	78.9	104.0	6.71	153.2	69.0	6.89	11.8	498.2000000000001	2.0	3.19	60.02	0.12047370533922118	2.0	0	cluster_5
SD	125.0	415.0	404-9754	0.0	0.0	0.0	163.8	73.0	27.85	255.6	85.0	21.73	192.9	95.0	8.68	15.7	628.0	4.0	4.24	62.5	0.09952229299363058	0.0	0	cluster_1
MS	126.0	415.0	363-9663	0.0	0.0	0.0	256.5	112.0	43.61	199.5	90.0	16.96	188.3	122.0	8.47	7.0	651.3	5.0	1.89	70.93	0.10890526639029635	3.0	0	cluster_5
ME	100.0	510.0	359-8466	0.0	1.0	30.0	58.8	104.0	10.0	219.5	107.0	18.66	152.3	118.0	6.85	7.1	437.7000000000001	3.0	1.92	37.43	0.08551519305460359	0.0	0	cluster_2
AL	136.0	510.0	352-6732	0.0	0.0	0.0	109.4	91.0	18.6	207.5	111.0	17.64	135.0	107.0	6.08	11.6	463.5	5.0	3.13	45.45	0.09805825242718447	0.0	0	cluster_3
NV	110.0	408.0	389-8163	0.0	1.0	34.0	192.3	114.0	32.69	129.3	114.0	10.99	136.3	102.0	6.13	6.3	464.2000000000001	12.0	1.7	51.51000000000001	0.11096510124946143	1.0	0	cluster_2
IL	156.0	415.0	343-3296	0.0	0.0	0.0	174.5	65.0	29.67	197.4	116.0	16.78	238.5	86.0	10.73	10.6	621.0	2.0	2.86	60.040000000000006	0.096682769726248	0.0	0	cluster_1
CT	107.0	408.0	339-2734	0.0	0.0	0.0	103.4	94.0	17.58	189.3	125.0	16.09	227.2	125.0	10.22	14.4	534.3000000000002	3.0	3.89	47.78	0.08942541643271568	1.0	0	cluster_3
OR	125.0	408.0	379-1336	0.0	1.0	32.0	96.5	109.0	16.41	145.8	109.0	12.39	174.4	82.0	7.85	9.4	426.1	2.0	2.54	39.19	0.09197371509035436	1.0	0	cluster_2
OH	75.0	510.0	370-3021	0.0	1.0	46.0	214.1	62.0	36.4	200.9	111.0	17.08	246.8	126.0	11.11	9.2	671.0	6.0	2.48	67.07000000000001	0.09995529061102833	0.0	0	cluster_4
NV	81.0	415.0	399-9802	0.0	1.0	28.0	167.9	147.0	28.54	190.7	105.0	16.21	193.0	103.0	8.69	9.2	560.8000000000002	6.0	2.48	55.92	0.09971469329529241	4.0	1	cluster_2
NE	129.0	510.0	409-9494	0.0	1.0	30.0	177.3	95.0	30.14	211.8	102.0	18.0	240.2	108.0	10.81	9.3	638.5999999999998	7.0	2.51	61.46	0.0962417788913248	3.0	0	cluster_4
WY	90.0	415.0	359-9992	0.0	0.0	0.0	246.4	83.0	41.89	160.3	88.0	13.63	170.9	99.0	7.69	7.6	585.2	7.0	2.05	65.26	0.11151742993848257	1.0	0	cluster_5
NY	64.0	408.0	422-7728	0.0	0.0	0.0	219.6	126.0	37.33	303.3	100.0	25.78	154.5	65.0	6.95	9.7	687.1	5.0	2.62	72.68	0.10577790714597585	1.0	0	cluster_1
MA	66.0	415.0	416-7393	0.0	0.0	0.0	116.4	98.0	19.79	95.6	74.0	8.13	181.5	94.0	8.17	10.5	404.0	3.0	2.84	38.93000000000001	0.09636138613861388	3.0	0	cluster_3
HI	87.0	408.0	360-2690	0.0	1.0	28.0	151.4	95.0	25.74	152.4	97.0	12.95	250.1	109.0	11.25	0.0	553.9	0.0	0.0	49.94	0.09016067882289222	1.0	0	cluster_2
MO	66.0	415.0	339-9453	0.0	1.0	36.0	106.7	76.0	18.14	209.8	77.0	17.83	190.4	117.0	8.57	12.1	519.0	2.0	3.27	47.81	0.0921194605009634	1.0	0	cluster_2
KS	99.0	415.0	407-1896	0.0	0.0	0.0	191.2	110.0	32.5	163.9	102.0	13.93	243.6	114.0	10.96	14.1	612.8000000000002	3.0	3.81	61.2	0.09986945169712791	1.0	0	cluster_1
MN	124.0	510.0	371-6284	1.0	0.0	0.0	157.8	71.0	26.83	203.2	114.0	17.27	168.7	82.0	7.59	10.0	539.7	2.0	2.7	54.39	0.1007782101167315	3.0	1	cluster_0
MN	62.0	415.0	409-2111	0.0	0.0	0.0	147.1	91.0	25.01	190.4	107.0	16.18	195.2	115.0	8.78	12.2	544.9000000000002	3.0	3.29	53.26	0.09774270508350152	0.0	0	cluster_3
WV	13.0	415.0	334-6142	0.0	0.0	0.0	146.4	74.0	24.89	148.5	92.0	12.62	216.7	96.0	9.75	11.3	522.9	3.0	3.05	50.31	0.09621342512908779	1.0	0	cluster_3
UT	195.0	415.0	355-3620	0.0	0.0	0.0	63.2	108.0	10.74	220.2	88.0	18.72	184.0	99.0	8.28	5.1	472.5	3.0	1.38	39.12000000000001	0.08279365079365082	0.0	0	cluster_3
UT	105.0	415.0	395-7857	0.0	1.0	40.0	236.5	111.0	40.21	117.0	110.0	9.95	221.1	115.0	9.95	8.1	582.7	3.0	2.19	62.3	0.10691608031577139	2.0	0	cluster_2
NH	90.0	415.0	383-2251	0.0	1.0	42.0	193.3	66.0	32.86	263.3	85.0	22.38	214.4	97.0	9.65	11.1	682.1	4.0	3.0	67.89	0.09953086057762792	0.0	0	cluster_4
FL	70.0	510.0	366-6345	1.0	0.0	0.0	226.7	98.0	38.54	228.1	115.0	19.39	73.2	93.0	3.29	17.6	545.6	4.0	4.75	65.97	0.12091275659824047	2.0	1	cluster_0
UT	170.0	415.0	397-6542	0.0	0.0	0.0	285.7	44.0	48.57	167.5	144.0	14.24	260.0	97.0	11.7	8.7	721.9000000000002	4.0	2.35	76.86	0.10646904003324557	1.0	1	cluster_6
NV	3.0	510.0	344-2416	0.0	1.0	27.0	67.4	116.0	11.46	244.0	78.0	20.74	281.1	93.0	12.65	11.4	603.9	2.0	3.08	47.93	0.07936744494121543	2.0	0	cluster_2
ID	109.0	415.0	384-9682	0.0	0.0	0.0	184.1	143.0	31.3	211.7	105.0	17.99	243.0	116.0	10.93	9.9	648.6999999999998	2.0	2.67	62.89	0.09694774163712042	1.0	0	cluster_1
IN	100.0	510.0	367-4277	0.0	0.0	0.0	247.8	117.0	42.13	130.0	95.0	11.05	134.3	125.0	6.04	6.9	519.0	2.0	1.86	61.08000000000001	0.11768786127167633	1.0	0	cluster_5
WY	33.0	415.0	331-3202	0.0	0.0	0.0	213.9	88.0	36.36	239.8	119.0	20.38	148.7	71.0	6.69	9.8	612.2	14.0	2.65	66.08	0.10793858216269192	2.0	0	cluster_5
OR	113.0	415.0	367-5923	0.0	0.0	0.0	159.8	143.0	27.17	210.1	93.0	17.86	175.1	86.0	7.88	13.1	558.1	7.0	3.54	56.45	0.10114674789464254	2.0	0	cluster_5
WI	120.0	408.0	374-8187	0.0	1.0	26.0	239.4	94.0	40.7	259.4	88.0	22.05	238.0	132.0	10.71	7.7	744.5	3.0	2.08	75.54	0.10146406984553392	0.0	0	cluster_4
TX	217.0	408.0	385-7082	0.0	0.0	0.0	176.4	115.0	29.99	158.8	128.0	13.5	306.6	107.0	13.8	9.3	651.1	3.0	2.51	59.79999999999999	0.09184457072646289	4.0	0	cluster_1
NY	104.0	415.0	391-1793	0.0	1.0	26.0	189.1	112.0	32.15	178.2	97.0	15.15	199.3	104.0	8.97	11.1	577.6999999999998	4.0	3.0	59.27	0.10259650337545442	1.0	0	cluster_2
IN	81.0	408.0	363-5947	0.0	0.0	0.0	175.5	67.0	29.84	249.3	85.0	21.19	270.2	98.0	12.16	10.2	705.2	3.0	2.75	65.94	0.09350538854225751	1.0	0	cluster_1
VA	105.0	415.0	344-3145	0.0	0.0	0.0	259.3	96.0	44.08	175.2	97.0	14.89	222.4	36.0	10.01	12.0	668.9	5.0	3.24	72.22	0.10796830617431605	3.0	0	cluster_5
MS	77.0	408.0	356-4001	0.0	0.0	0.0	230.0	87.0	39.1	103.2	138.0	8.77	309.6	136.0	13.93	11.3	654.0999999999998	3.0	3.05	64.85000000000001	0.09914386179483264	2.0	0	cluster_1
IN	189.0	510.0	363-2407	0.0	0.0	0.0	219.9	80.0	37.38	143.3	117.0	12.18	130.6	69.0	5.88	11.7	505.50000000000006	7.0	3.16	58.60000000000001	0.1159248269040554	1.0	0	cluster_5
RI	112.0	415.0	405-7467	0.0	0.0	0.0	168.6	102.0	28.66	298.0	117.0	25.33	194.7	110.0	8.76	9.8	671.0999999999998	5.0	2.65	65.39999999999999	0.0974519445686187	1.0	0	cluster_1
HI	117.0	408.0	416-8827	0.0	0.0	0.0	102.3	100.0	17.39	135.2	104.0	11.49	199.7	93.0	8.99	15.7	452.9	10.0	4.24	42.11000000000001	0.09297858246853612	3.0	0	cluster_3
MI	62.0	415.0	409-8743	0.0	0.0	0.0	98.9	103.0	16.81	135.4	122.0	11.51	236.6	82.0	10.65	12.2	483.1	1.0	3.29	42.26	0.08747671289588076	1.0	0	cluster_3
RI	95.0	510.0	339-4317	0.0	1.0	27.0	129.5	106.0	22.02	248.9	90.0	21.16	268.0	115.0	12.06	11.9	658.3	3.0	3.21	58.45	0.08878930578763483	1.0	0	cluster_4
NY	122.0	415.0	386-6580	0.0	0.0	0.0	141.4	128.0	24.04	146.4	70.0	12.44	123.0	75.0	5.54	8.1	418.9	4.0	2.19	44.21	0.1055383146335641	0.0	0	cluster_3
MS	136.0	415.0	348-7071	0.0	1.0	24.0	174.6	76.0	29.68	176.6	114.0	15.01	214.4	91.0	9.65	8.8	574.4	5.0	2.38	56.72	0.09874651810584958	2.0	0	cluster_2
WI	80.0	415.0	398-5006	0.0	0.0	0.0	239.9	121.0	40.78	142.3	51.0	12.1	364.3	106.0	16.39	9.3	755.8	5.0	2.51	71.78000000000002	0.09497221487165919	1.0	0	cluster_1
MO	103.0	408.0	372-9816	0.0	1.0	24.0	111.8	85.0	19.01	239.6	102.0	20.37	268.3	81.0	12.07	6.9	626.6	4.0	1.86	53.31	0.08507819980849027	1.0	0	cluster_2
RI	129.0	415.0	366-7360	0.0	1.0	33.0	119.6	104.0	20.33	278.7	88.0	23.69	263.4	175.0	11.85	5.9	667.5999999999998	2.0	1.59	57.46	0.0860695026962253	2.0	0	cluster_4
VA	84.0	415.0	372-1534	0.0	0.0	0.0	130.2	105.0	22.13	278.0	60.0	23.63	305.4	74.0	13.74	14.0	727.5999999999998	6.0	3.78	63.28	0.08697086311159981	2.0	0	cluster_1
KS	87.0	510.0	343-3961	0.0	0.0	0.0	115.4	90.0	19.62	262.6	68.0	22.32	245.7	69.0	11.06	13.1	636.8000000000002	5.0	3.54	56.54	0.08878768844221104	2.0	0	cluster_1
AZ	86.0	408.0	405-1842	0.0	1.0	31.0	167.6	139.0	28.49	113.0	118.0	9.61	246.9	121.0	11.11	12.2	539.7	6.0	3.29	52.49999999999999	0.09727626459143966	1.0	0	cluster_2
NV	90.0	415.0	399-4246	0.0	0.0	0.0	203.4	146.0	34.58	226.7	117.0	19.27	152.4	105.0	6.86	7.3	589.8	4.0	1.97	62.67999999999999	0.10627331298745336	1.0	0	cluster_5
DC	41.0	408.0	329-6191	0.0	1.0	37.0	239.8	110.0	40.77	221.9	115.0	18.86	189.1	100.0	8.51	7.3	658.1	1.0	1.97	70.11	0.10653396140404194	2.0	0	cluster_4
OR	157.0	510.0	334-1311	0.0	1.0	30.0	194.3	107.0	33.03	243.2	108.0	20.67	322.2	114.0	14.5	7.1	766.8000000000002	5.0	1.92	70.12	0.0914449660928534	1.0	0	cluster_4
MD	98.0	415.0	338-6283	0.0	0.0	0.0	206.5	92.0	35.11	176.2	152.0	14.98	232.8	115.0	10.48	12.4	627.9	5.0	3.35	63.92000000000001	0.1017996496257366	5.0	0	cluster_1
WI	90.0	408.0	400-5831	0.0	0.0	0.0	61.3	91.0	10.42	194.4	94.0	16.52	143.1	80.0	6.44	11.4	410.19999999999993	9.0	3.08	36.46	0.08888347147732815	1.0	0	cluster_3
IL	55.0	415.0	398-5970	1.0	0.0	0.0	269.6	121.0	45.83	171.7	91.0	14.59	219.0	98.0	9.86	8.2	668.5	6.0	2.21	72.49	0.10843679880329095	1.0	0	cluster_0
OK	146.0	415.0	335-4584	0.0	0.0	0.0	206.3	151.0	35.07	148.6	89.0	12.63	167.2	91.0	7.52	6.1	528.1999999999998	3.0	1.65	56.87	0.10766755017039004	1.0	0	cluster_5
RI	127.0	415.0	400-1280	0.0	1.0	27.0	140.1	59.0	23.82	223.4	111.0	18.99	257.9	73.0	11.61	3.8	625.1999999999998	10.0	1.03	55.45	0.08869161868202179	1.0	0	cluster_2
AZ	138.0	415.0	332-3381	0.0	0.0	0.0	87.6	112.0	14.89	266.9	107.0	22.69	214.6	104.0	9.66	9.8	578.9	10.0	2.65	49.88999999999999	0.08618068751079633	2.0	0	cluster_3
DE	122.0	510.0	332-5521	0.0	0.0	0.0	157.1	134.0	26.71	184.9	122.0	15.72	197.2	59.0	8.87	8.5	547.7	5.0	2.3	53.6	0.0978637940478364	4.0	1	cluster_3
OK	160.0	408.0	350-4820	0.0	0.0	0.0	166.4	117.0	28.29	317.0	129.0	26.95	160.4	121.0	7.22	10.0	653.8	2.0	2.7	65.16	0.09966350565922301	1.0	0	cluster_1
AR	74.0	510.0	329-9046	0.0	0.0	0.0	148.5	111.0	25.25	146.5	42.0	12.45	289.2	83.0	13.01	9.9	594.1	6.0	2.67	53.38	0.08985019357010604	3.0	0	cluster_1
SD	128.0	408.0	372-8048	0.0	1.0	34.0	142.3	73.0	24.19	194.8	79.0	16.56	239.3	81.0	10.77	16.0	592.4000000000002	6.0	4.32	55.84	0.09426063470627952	1.0	0	cluster_2
WY	90.0	415.0	416-2825	0.0	0.0	0.0	207.2	121.0	35.22	292.5	104.0	24.86	226.3	103.0	10.18	8.0	734.0	1.0	2.16	72.41999999999999	0.09866485013623977	2.0	0	cluster_1
ND	84.0	415.0	400-7253	0.0	1.0	33.0	159.1	106.0	27.05	149.8	101.0	12.73	213.4	108.0	9.6	13.0	535.3	18.0	3.51	52.89	0.09880440874276107	1.0	0	cluster_2
MS	122.0	408.0	402-8930	0.0	1.0	45.0	147.8	85.0	25.13	147.4	93.0	12.53	203.5	110.0	9.16	14.0	512.7	5.0	3.78	50.6	0.09869319290033157	1.0	0	cluster_2
VT	101.0	510.0	413-7655	0.0	0.0	0.0	0.0	0.0	0.0	192.1	119.0	16.33	168.8	95.0	7.6	7.2	368.1	4.0	1.94	25.87	0.07027981526759032	1.0	0	cluster_3
WV	145.0	408.0	346-4919	0.0	1.0	31.0	216.0	94.0	36.72	225.1	123.0	19.13	234.7	109.0	10.56	10.7	686.5	1.0	2.89	69.3	0.10094683175528041	2.0	0	cluster_4
MI	93.0	415.0	366-7247	1.0	0.0	0.0	216.9	61.0	36.87	207.4	120.0	17.63	221.7	110.0	9.98	17.5	663.5	5.0	4.73	69.21000000000001	0.10431047475508667	1.0	1	cluster_0
WY	157.0	415.0	348-9938	1.0	0.0	0.0	180.4	123.0	30.67	194.0	98.0	16.49	227.3	88.0	10.23	8.4	610.1	5.0	2.27	59.66	0.09778724799213243	0.0	0	cluster_0
AK	126.0	415.0	333-5295	0.0	1.0	31.0	278.0	88.0	47.26	253.2	65.0	21.52	223.2	114.0	10.04	8.7	763.1000000000001	4.0	2.35	81.16999999999999	0.10636875900930412	0.0	0	cluster_4
NE	92.0	415.0	386-2759	0.0	0.0	0.0	181.4	98.0	30.84	164.5	98.0	13.98	171.0	110.0	7.69	10.9	527.8	4.0	2.94	55.45	0.10505873436907921	2.0	0	cluster_5
MA	142.0	408.0	343-1009	0.0	0.0	0.0	216.8	134.0	36.86	187.8	106.0	15.96	138.1	108.0	6.21	8.3	551.0	2.0	2.24	61.27	0.1111978221415608	0.0	0	cluster_5
NC	112.0	415.0	334-1872	0.0	0.0	0.0	193.3	96.0	32.86	264.1	123.0	22.45	128.6	115.0	5.79	9.1	595.1	3.0	2.46	63.56	0.10680557889430348	4.0	0	cluster_5
VA	92.0	510.0	411-2958	1.0	0.0	0.0	252.3	120.0	42.89	207.0	112.0	17.6	284.6	95.0	12.81	12.0	755.9000000000002	5.0	3.24	76.53999999999998	0.1012567799973541	3.0	1	cluster_6
WI	102.0	408.0	360-7839	0.0	0.0	0.0	200.6	106.0	34.1	152.5	127.0	12.96	199.4	128.0	8.97	7.7	560.2	2.0	2.08	58.11	0.10373081042484826	3.0	0	cluster_5
VA	80.0	415.0	383-9355	0.0	0.0	0.0	197.5	114.0	33.58	206.9	119.0	17.59	163.6	109.0	7.36	11.3	579.3	4.0	3.05	61.58	0.10630070775073365	1.0	0	cluster_5
OH	169.0	408.0	401-5169	0.0	0.0	0.0	147.2	115.0	25.02	161.9	123.0	13.76	142.1	103.0	6.39	7.2	458.4	6.0	1.94	47.11	0.10277050610820244	3.0	0	cluster_3
SC	41.0	510.0	353-2391	0.0	0.0	0.0	207.2	138.0	35.22	214.1	83.0	18.2	193.0	105.0	8.69	11.9	626.1999999999998	4.0	3.21	65.32	0.10431172149473014	1.0	0	cluster_1
CT	152.0	408.0	354-7077	0.0	1.0	20.0	239.1	105.0	40.65	209.1	111.0	17.77	268.2	130.0	12.07	13.3	729.6999999999998	3.0	3.59	74.08000000000001	0.10152117308482943	5.0	0	cluster_4
KS	67.0	408.0	383-1431	0.0	0.0	0.0	201.4	101.0	34.24	97.6	122.0	8.3	202.5	119.0	9.11	7.0	508.5	3.0	1.89	53.540000000000006	0.10529006882989185	0.0	0	cluster_5
WA	51.0	408.0	338-6981	0.0	0.0	0.0	232.4	109.0	39.51	187.4	95.0	15.93	231.2	107.0	10.4	9.1	660.1	3.0	2.46	68.3	0.10346917133767611	1.0	0	cluster_1
WY	139.0	415.0	337-7501	0.0	0.0	0.0	192.8	104.0	32.78	234.4	96.0	19.92	203.2	101.0	9.14	13.0	643.4000000000002	3.0	3.51	65.35000000000001	0.10156978551445445	3.0	0	cluster_1
NY	112.0	408.0	396-7687	0.0	1.0	30.0	60.6	113.0	10.3	165.9	96.0	14.1	132.8	99.0	5.98	13.3	372.6	7.0	3.59	33.97	0.09117015566290927	0.0	0	cluster_2
MD	116.0	408.0	405-2276	0.0	0.0	0.0	159.4	79.0	27.1	179.5	88.0	15.26	167.8	71.0	7.55	9.7	516.4	2.0	2.62	52.53	0.10172347017815647	6.0	1	cluster_3
AZ	113.0	510.0	403-9719	0.0	0.0	0.0	128.7	100.0	21.88	227.1	67.0	19.3	178.1	135.0	8.01	9.2	543.1	4.0	2.48	51.67	0.09513901675566194	2.0	1	cluster_3
MS	107.0	510.0	352-6282	0.0	1.0	30.0	198.9	87.0	33.81	207.0	90.0	17.6	159.8	76.0	7.19	12.6	578.3000000000002	4.0	3.4	62.0	0.10721079024727646	3.0	0	cluster_4
MO	85.0	510.0	383-6095	0.0	0.0	0.0	165.8	96.0	28.19	190.0	141.0	16.15	144.0	116.0	6.48	10.9	510.7	3.0	2.94	53.76000000000001	0.10526728020364208	5.0	1	cluster_3
CT	93.0	415.0	404-4809	0.0	0.0	0.0	271.1	101.0	46.09	237.4	133.0	20.18	145.4	103.0	6.54	8.4	662.3	6.0	2.27	75.08000000000001	0.11336252453570891	1.0	1	cluster_6
TX	119.0	510.0	361-2349	0.0	0.0	0.0	81.9	75.0	13.92	253.8	114.0	21.57	213.1	125.0	9.59	8.9	557.7	1.0	2.4	47.48	0.08513537744306973	2.0	1	cluster_3
OK	177.0	408.0	333-9133	0.0	0.0	0.0	175.4	99.0	29.82	155.3	83.0	13.2	179.4	86.0	8.07	11.5	521.6	3.0	3.11	54.2	0.10391104294478527	1.0	0	cluster_5
LA	179.0	408.0	415-2393	0.0	0.0	0.0	219.2	92.0	37.26	149.4	125.0	12.7	244.7	104.0	11.01	6.1	619.4	5.0	1.65	62.61999999999999	0.10109783661608007	0.0	0	cluster_1
NM	174.0	415.0	340-5580	0.0	0.0	0.0	239.2	72.0	40.66	188.5	124.0	16.02	105.6	116.0	4.75	8.8	542.0999999999998	3.0	2.38	63.81	0.11770890979524078	1.0	0	cluster_5
SC	1.0	408.0	336-1043	0.0	0.0	0.0	123.8	113.0	21.05	236.2	77.0	20.08	73.2	81.0	3.29	3.7	436.9	2.0	1.0	45.42	0.10395971618219273	0.0	0	cluster_3
NV	93.0	408.0	335-3880	0.0	0.0	0.0	114.3	100.0	19.43	221.1	103.0	18.79	126.3	88.0	5.68	10.9	472.6	9.0	2.94	46.84	0.09911129919593736	0.0	0	cluster_3
AR	68.0	510.0	376-1000	0.0	0.0	0.0	172.7	95.0	29.36	139.1	90.0	11.82	174.3	99.0	7.84	11.7	497.8	1.0	3.16	52.17999999999999	0.10482121333869023	2.0	0	cluster_3
NE	64.0	510.0	415-2949	0.0	0.0	0.0	219.2	73.0	37.26	167.0	65.0	14.2	161.4	119.0	7.26	10.0	557.6	5.0	2.7	61.42	0.1101506456241033	1.0	0	cluster_5
DE	71.0	415.0	362-7318	0.0	0.0	0.0	197.9	108.0	33.64	181.5	109.0	15.43	281.4	56.0	12.66	6.7	667.5	5.0	1.81	63.540000000000006	0.09519101123595507	3.0	0	cluster_1
KY	43.0	408.0	417-6683	0.0	0.0	0.0	177.2	93.0	30.12	142.6	60.0	12.12	314.1	144.0	14.13	12.7	646.6	2.0	3.43	59.8	0.09248376121249613	4.0	0	cluster_1
AZ	144.0	510.0	346-7795	1.0	0.0	0.0	203.5	100.0	34.6	247.6	103.0	21.05	194.3	94.0	8.74	11.9	657.3000000000002	11.0	3.21	67.6	0.10284497185455649	0.0	0	cluster_0
WV	102.0	408.0	365-8831	0.0	0.0	0.0	234.8	125.0	39.92	199.2	99.0	16.93	163.2	88.0	7.34	10.0	607.2	1.0	2.7	66.89	0.11016139657444005	4.0	0	cluster_5
MT	100.0	415.0	385-7148	0.0	0.0	0.0	96.5	86.0	16.41	210.2	133.0	17.87	146.4	106.0	6.59	12.5	465.6	3.0	3.38	44.25000000000001	0.09503865979381444	1.0	1	cluster_3
KS	137.0	415.0	329-4474	0.0	1.0	19.0	175.3	96.0	29.8	241.3	146.0	20.51	211.4	109.0	9.51	7.8	635.8	2.0	2.11	61.93	0.09740484429065745	0.0	0	cluster_4
SC	87.0	415.0	360-5779	0.0	0.0	0.0	136.3	97.0	23.17	172.2	108.0	14.64	137.5	101.0	6.19	7.1	453.1	5.0	1.92	45.92	0.10134628117413375	0.0	0	cluster_3
AK	99.0	510.0	401-7334	0.0	0.0	0.0	238.4	96.0	40.53	246.5	130.0	20.95	198.4	117.0	8.93	12.4	695.6999999999998	4.0	3.35	73.75999999999998	0.10602271093862296	3.0	0	cluster_1
NY	31.0	408.0	401-7335	0.0	1.0	28.0	171.8	116.0	29.21	240.7	125.0	20.46	245.5	80.0	11.05	10.6	668.6	7.0	2.86	63.58	0.0950942267424469	1.0	0	cluster_4
AL	121.0	408.0	331-8909	0.0	1.0	35.0	68.7	95.0	11.68	209.2	69.0	17.78	197.4	42.0	8.88	11.4	486.69999999999993	4.0	3.08	41.42	0.08510376001643724	1.0	0	cluster_2
NY	120.0	510.0	405-5083	0.0	1.0	27.0	128.5	115.0	21.85	163.7	91.0	13.91	242.9	121.0	10.93	0.0	535.1	0.0	0.0	46.69000000000001	0.08725471874415999	1.0	0	cluster_2
ND	101.0	415.0	395-1380	0.0	0.0	0.0	217.7	118.0	37.01	231.7	128.0	19.69	185.3	128.0	8.34	0.0	634.7	0.0	0.0	65.04	0.10247360957932881	3.0	0	cluster_5
TX	133.0	408.0	401-4007	0.0	0.0	0.0	221.1	133.0	37.59	160.2	140.0	13.62	161.8	84.0	7.28	8.4	551.4999999999999	3.0	2.27	60.76000000000001	0.11017225747960113	4.0	0	cluster_5
NH	35.0	408.0	393-8762	0.0	0.0	0.0	138.1	115.0	23.48	158.2	82.0	13.45	215.7	118.0	9.71	10.3	522.3	2.0	2.78	49.42	0.09461995022017998	5.0	1	cluster_3
GA	58.0	510.0	328-5050	0.0	0.0	0.0	243.1	105.0	41.33	231.4	108.0	19.67	180.9	120.0	8.14	7.8	663.1999999999998	4.0	2.11	71.25	0.10743365500603139	2.0	0	cluster_5
MD	204.0	510.0	401-3077	0.0	0.0	0.0	205.2	145.0	34.88	154.8	95.0	13.16	191.4	77.0	8.61	14.1	565.5	5.0	3.81	60.46000000000001	0.10691423519009727	3.0	0	cluster_5
AL	60.0	408.0	411-7778	1.0	1.0	29.0	265.9	113.0	45.2	215.8	94.0	18.34	108.1	82.0	4.86	14.0	603.8	12.0	3.78	72.18	0.11954289499834385	0.0	1	cluster_0
PA	122.0	415.0	383-4061	1.0	0.0	0.0	230.9	132.0	39.25	243.2	99.0	20.67	182.4	57.0	8.21	11.0	667.5	2.0	2.97	71.1	0.10651685393258425	0.0	1	cluster_0
HI	70.0	415.0	339-8132	0.0	0.0	0.0	197.3	91.0	33.54	305.8	81.0	25.99	171.0	105.0	7.69	6.7	680.8000000000002	6.0	1.81	69.03	0.1013954171562867	1.0	0	cluster_1
RI	125.0	408.0	410-3159	0.0	0.0	0.0	113.0	108.0	19.21	169.2	107.0	14.38	156.6	61.0	7.05	9.2	448.0	5.0	2.48	43.12	0.09624999999999999	2.0	1	cluster_3
NH	103.0	408.0	371-1727	0.0	0.0	0.0	150.6	125.0	25.6	169.1	126.0	14.37	221.2	104.0	9.95	10.4	551.3	8.0	2.81	52.73	0.09564665336477417	8.0	1	cluster_3
ID	151.0	415.0	413-3177	0.0	0.0	0.0	194.8	106.0	33.12	292.7	103.0	24.88	224.6	82.0	10.11	5.5	717.6	3.0	1.49	69.6	0.09698996655518394	0.0	0	cluster_1
OH	94.0	415.0	393-5208	0.0	0.0	0.0	181.3	135.0	30.82	182.4	108.0	15.5	180.6	103.0	8.13	6.7	551.0000000000001	2.0	1.81	56.26000000000001	0.10210526315789474	0.0	0	cluster_5
HI	115.0	415.0	336-6128	0.0	1.0	33.0	145.0	72.0	24.65	194.5	157.0	16.53	242.3	138.0	10.9	14.2	596.0	3.0	3.83	55.91	0.09380872483221477	2.0	0	cluster_2
AL	119.0	415.0	404-8765	0.0	0.0	0.0	98.8	97.0	16.8	146.9	68.0	12.49	190.7	105.0	8.58	10.0	446.4	4.0	2.7	40.57	0.0908826164874552	3.0	0	cluster_3
OH	39.0	415.0	421-9752	0.0	1.0	36.0	141.7	121.0	24.09	232.3	113.0	19.75	222.1	131.0	9.99	12.0	608.1	5.0	3.24	57.07000000000001	0.09384969577372143	1.0	0	cluster_2
